0.000000000000000000e+00,5.600000000000000000e+01,2.093009948730468750e-01,1.427509486675262451e-01,1.894525289535522461e+00
0.000000000000000000e+00,5.700000000000000000e+01,1.556433439254760742e-01,9.134536981582641602e-02,2.206881046295166016e+00
0.000000000000000000e+00,5.800000000000000000e+01,1.307001709938049316e-01,8.218577504158020020e-02,1.887375354766845703e+00
0.000000000000000000e+00,5.900000000000000000e+01,1.604107171297073364e-01,1.286414116621017456e-01,1.511468887329101562e+00
0.000000000000000000e+00,6.000000000000000000e+01,1.787311881780624390e-01,7.686587423086166382e-02,1.465583562850952148e+00
0.000000000000000000e+00,6.100000000000000000e+01,2.730706036090850830e-01,1.047457680106163025e-01,2.427011489868164062e+00
0.000000000000000000e+00,6.200000000000000000e+01,2.035497874021530151e-01,1.423141546547412872e-02,1.336750507354736328e+00
0.000000000000000000e+00,6.300000000000000000e+01,1.376374810934066772e-01,9.770846366882324219e-02,3.837291002273559570e+00
0.000000000000000000e+00,6.400000000000000000e+01,2.416181862354278564e-01,4.635136108845472336e-03,2.541279077529907227e+00
0.000000000000000000e+00,6.500000000000000000e+01,1.595221459865570068e-01,1.053699851036071777e-01,6.018264293670654297e+00
0.000000000000000000e+00,6.600000000000000000e+01,3.092876374721527100e-01,2.377048134803771973e-03,3.781259775161743164e+00
0.000000000000000000e+00,6.700000000000000000e+01,7.238696515560150146e-02,2.401524782180786133e-02,3.058096408843994141e+00
0.000000000000000000e+00,6.800000000000000000e+01,1.358601152896881104e-01,6.214771419763565063e-02,4.780314922332763672e+00
0.000000000000000000e+00,6.900000000000000000e+01,1.241601109504699707e-01,6.207031197845935822e-03,3.740743398666381836e+00
0.000000000000000000e+00,7.000000000000000000e+01,1.753413975238800049e-01,2.045450806617736816e-01,1.176997661590576172e+01
0.000000000000000000e+00,7.100000000000000000e+01,3.187552094459533691e-01,1.394826995237963274e-06,1.424843978881835938e+01
0.000000000000000000e+00,7.200000000000000000e+01,4.708727598190307617e-01,1.477857767895329744e-05,9.087238311767578125e+00
0.000000000000000000e+00,7.300000000000000000e+01,2.603217065334320068e-01,9.769441094249486923e-04,4.644984245300292969e+00
0.000000000000000000e+00,7.400000000000000000e+01,1.340000927448272705e-01,3.535947948694229126e-02,2.542455196380615234e+00
0.000000000000000000e+00,7.500000000000000000e+01,9.362995624542236328e-02,7.178974896669387817e-02,4.767286300659179688e+00
0.000000000000000000e+00,7.600000000000000000e+01,1.010930463671684265e-01,3.675639629364013672e-03,5.175544738769531250e+00
0.000000000000000000e+00,7.700000000000000000e+01,2.106533497571945190e-01,9.957477450370788574e-03,3.563836097717285156e+00
0.000000000000000000e+00,7.800000000000000000e+01,4.296850413084030151e-02,2.963938191533088684e-02,3.642941474914550781e+00
0.000000000000000000e+00,7.900000000000000000e+01,1.304568164050579071e-02,7.969432510435581207e-03,4.280649185180664062e+00
0.000000000000000000e+00,8.000000000000000000e+01,6.293994188308715820e-02,1.964158751070499420e-02,4.042859077453613281e+00
0.000000000000000000e+00,8.100000000000000000e+01,1.410190202295780182e-02,1.009152736514806747e-02,4.568597793579101562e+00
0.000000000000000000e+00,8.200000000000000000e+01,3.464054688811302185e-02,1.054692734032869339e-02,4.401356697082519531e+00
0.000000000000000000e+00,8.300000000000000000e+01,1.186547130346298218e-01,2.775549888610839844e-02,4.740633010864257812e+00
0.000000000000000000e+00,8.400000000000000000e+01,1.256009656935930252e-02,4.135694354772567749e-03,5.618127346038818359e+00
0.000000000000000000e+00,8.500000000000000000e+01,8.627936989068984985e-02,5.461850203573703766e-03,4.434525489807128906e+00
0.000000000000000000e+00,8.600000000000000000e+01,1.140468940138816833e-01,1.240705624222755432e-01,8.746735572814941406e+00
0.000000000000000000e+00,8.700000000000000000e+01,2.488727122545242310e-01,5.094660446047782898e-05,1.014340591430664062e+01
0.000000000000000000e+00,8.800000000000000000e+01,1.863572597503662109e-01,1.069395220838487148e-04,8.265310287475585938e+00
0.000000000000000000e+00,8.900000000000000000e+01,1.899376660585403442e-01,9.646978578530251980e-04,5.697375774383544922e+00
0.000000000000000000e+00,9.000000000000000000e+01,7.999491691589355469e-02,5.281621124595403671e-03,4.348953247070312500e+00
0.000000000000000000e+00,9.100000000000000000e+01,7.044330239295959473e-02,1.922827586531639099e-02,3.805299758911132812e+00
0.000000000000000000e+00,9.200000000000000000e+01,1.729382388293743134e-02,1.598096638917922974e-02,4.645934104919433594e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.416115760803222656e-01,2.084094285964965820e-02,4.046566009521484375e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.403329759836196899e-02,1.981596089899539948e-02,4.062928199768066406e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.960574537515640259e-02,1.820147782564163208e-02,4.050868988037109375e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.063431426882743835e-02,9.335093200206756592e-03,4.594086647033691406e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.376963526010513306e-02,1.203422527760267258e-02,4.600877285003662109e+00
1.000000000000000000e+00,5.000000000000000000e+00,4.486560821533203125e-02,1.144211646169424057e-02,4.563653945922851562e+00
1.000000000000000000e+00,6.000000000000000000e+00,9.549666941165924072e-02,1.696525141596794128e-02,4.197809696197509766e+00
1.000000000000000000e+00,7.000000000000000000e+00,4.381812177598476410e-03,1.204648241400718689e-02,4.682910919189453125e+00
1.000000000000000000e+00,8.000000000000000000e+00,5.347723606973886490e-03,5.826412234455347061e-03,5.276608467102050781e+00
1.000000000000000000e+00,9.000000000000000000e+00,1.211441308259963989e-02,5.797137971967458725e-03,5.436807632446289062e+00
1.000000000000000000e+00,1.000000000000000000e+01,3.135570138692855835e-02,6.045000627636909485e-03,5.293083667755126953e+00
1.000000000000000000e+00,1.100000000000000000e+01,7.893263548612594604e-02,1.158611848950386047e-02,4.480665206909179688e+00
1.000000000000000000e+00,1.200000000000000000e+01,3.845555707812309265e-02,1.764152944087982178e-02,4.490589141845703125e+00
1.000000000000000000e+00,1.300000000000000000e+01,5.535428225994110107e-02,9.458995424211025238e-03,4.826336860656738281e+00
1.000000000000000000e+00,1.400000000000000000e+01,5.538738518953323364e-02,1.716452650725841522e-02,4.667319297790527344e+00
1.000000000000000000e+00,1.500000000000000000e+01,5.250489711761474609e-02,1.742793433368206024e-02,4.529952049255371094e+00
1.000000000000000000e+00,1.600000000000000000e+01,9.447735548019409180e-02,2.342072874307632446e-02,4.560692787170410156e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.164783630520105362e-02,9.184626862406730652e-03,5.021803855895996094e+00
1.000000000000000000e+00,1.800000000000000000e+01,9.954247623682022095e-03,7.048456929624080658e-03,5.340063571929931641e+00
1.000000000000000000e+00,1.900000000000000000e+01,7.476958632469177246e-02,6.718938238918781281e-03,5.090127944946289062e+00
1.000000000000000000e+00,2.000000000000000000e+01,9.687025099992752075e-02,4.134242981672286987e-02,4.940186977386474609e+00
1.000000000000000000e+00,2.100000000000000000e+01,2.676295302808284760e-02,5.226872861385345459e-03,5.566803932189941406e+00
1.000000000000000000e+00,2.200000000000000000e+01,5.193785182200372219e-04,3.406820818781852722e-03,6.043813228607177734e+00
1.000000000000000000e+00,2.300000000000000000e+01,3.974500112235546112e-03,2.075909171253442764e-03,6.052137374877929688e+00
1.000000000000000000e+00,2.400000000000000000e+01,9.282522369176149368e-04,2.345906104892492294e-03,6.264512062072753906e+00
1.000000000000000000e+00,2.500000000000000000e+01,9.963286668062210083e-02,4.213046282529830933e-03,5.340878963470458984e+00
1.000000000000000000e+00,2.600000000000000000e+01,1.071163080632686615e-02,7.069951854646205902e-03,5.288825988769531250e+00
1.000000000000000000e+00,2.700000000000000000e+01,6.179845333099365234e-02,1.534092240035533905e-02,4.722879409790039062e+00
1.000000000000000000e+00,2.800000000000000000e+01,2.632597647607326508e-02,8.895165286958217621e-03,4.920590877532958984e+00
1.000000000000000000e+00,2.900000000000000000e+01,5.253040790557861328e-02,1.232880447059869766e-02,4.936299800872802734e+00
1.000000000000000000e+00,3.000000000000000000e+01,2.294366806745529175e-02,1.306876540184020996e-02,4.866412162780761719e+00
1.000000000000000000e+00,3.100000000000000000e+01,8.320724591612815857e-03,6.903485395014286041e-03,5.515470504760742188e+00
1.000000000000000000e+00,3.200000000000000000e+01,9.561200439929962158e-02,1.277138851583003998e-02,4.750276565551757812e+00
1.000000000000000000e+00,3.300000000000000000e+01,1.779660931788384914e-03,8.141844533383846283e-03,5.401406288146972656e+00
1.000000000000000000e+00,3.400000000000000000e+01,1.130427047610282898e-02,6.163896061480045319e-03,5.350900173187255859e+00
1.000000000000000000e+00,3.500000000000000000e+01,1.059157866984605789e-02,6.989650428295135498e-03,5.268908977508544922e+00
1.000000000000000000e+00,3.600000000000000000e+01,1.036163140088319778e-02,5.766833201050758362e-03,5.519845962524414062e+00
1.000000000000000000e+00,3.700000000000000000e+01,1.243711449205875397e-03,3.380776848644018173e-03,5.856521606445312500e+00
1.000000000000000000e+00,3.800000000000000000e+01,3.994600847363471985e-03,2.848471049219369888e-03,6.153003692626953125e+00
1.000000000000000000e+00,3.900000000000000000e+01,1.593223027884960175e-02,3.649483434855937958e-03,5.687852382659912109e+00
1.000000000000000000e+00,4.000000000000000000e+01,5.872918292880058289e-03,5.955202504992485046e-03,5.964630126953125000e+00
1.000000000000000000e+00,4.100000000000000000e+01,6.923477351665496826e-02,5.830990150570869446e-03,5.451353549957275391e+00
1.000000000000000000e+00,4.200000000000000000e+01,5.160951614379882812e-02,1.888602972030639648e-01,1.479501152038574219e+01
1.000000000000000000e+00,4.300000000000000000e+01,4.635393917560577393e-01,4.679993992340314435e-08,1.818825531005859375e+01
1.000000000000000000e+00,4.400000000000000000e+01,7.588605880737304688e-01,1.998366769839776680e-06,1.156741714477539062e+01
1.000000000000000000e+00,4.500000000000000000e+01,8.865032345056533813e-03,3.415161336306482553e-05,9.940225601196289062e+00
1.000000000000000000e+00,4.600000000000000000e+01,1.841941177845001221e-01,2.686703228391706944e-04,8.094972610473632812e+00
1.000000000000000000e+00,4.700000000000000000e+01,2.938562072813510895e-02,6.027794443070888519e-04,7.215748786926269531e+00
1.000000000000000000e+00,4.800000000000000000e+01,3.540356410667300224e-03,8.484490681439638138e-04,6.908648490905761719e+00
1.000000000000000000e+00,4.900000000000000000e+01,2.712400816380977631e-02,1.217428245581686497e-03,6.715528488159179688e+00
1.000000000000000000e+00,5.000000000000000000e+01,1.716562509536743164e-01,2.790514845401048660e-03,5.430888175964355469e+00
1.000000000000000000e+00,5.100000000000000000e+01,9.456191211938858032e-03,5.750642158091068268e-03,5.093209266662597656e+00
1.000000000000000000e+00,5.200000000000000000e+01,2.650314569473266602e-02,7.201787550002336502e-03,5.040279865264892578e+00
1.000000000000000000e+00,5.300000000000000000e+01,1.403872668743133545e-02,6.677657831460237503e-03,5.311502933502197266e+00
1.000000000000000000e+00,5.400000000000000000e+01,1.851107738912105560e-02,6.052435375750064850e-03,5.270051479339599609e+00
1.000000000000000000e+00,5.500000000000000000e+01,4.565227311104536057e-03,4.788562189787626266e-03,5.567255973815917969e+00
1.000000000000000000e+00,5.600000000000000000e+01,6.707920134067535400e-02,6.450604647397994995e-03,5.373116493225097656e+00
1.000000000000000000e+00,5.700000000000000000e+01,9.307126700878143311e-02,8.622957393527030945e-03,4.709015369415283203e+00
1.000000000000000000e+00,5.800000000000000000e+01,3.066403232514858246e-02,1.359230279922485352e-02,4.771487236022949219e+00
1.000000000000000000e+00,5.900000000000000000e+01,2.185450633987784386e-03,8.767561055719852448e-03,5.146186828613281250e+00
1.000000000000000000e+00,6.000000000000000000e+01,8.925626426935195923e-02,9.044760838150978088e-03,4.783237457275390625e+00
1.000000000000000000e+00,6.100000000000000000e+01,1.839993707835674286e-02,9.970035403966903687e-03,4.845904350280761719e+00
1.000000000000000000e+00,6.200000000000000000e+01,6.527677644044160843e-03,7.653630338609218597e-03,5.140519618988037109e+00
1.000000000000000000e+00,6.300000000000000000e+01,1.061388850212097168e-02,5.703253671526908875e-03,5.412957191467285156e+00
1.000000000000000000e+00,6.400000000000000000e+01,6.496468931436538696e-02,6.267950870096683502e-03,5.313185691833496094e+00
1.000000000000000000e+00,6.500000000000000000e+01,8.720428496599197388e-02,1.016009505838155746e-02,4.888910770416259766e+00
1.000000000000000000e+00,6.600000000000000000e+01,5.278212577104568481e-02,1.006651669740676880e-02,4.717508316040039062e+00
1.000000000000000000e+00,6.700000000000000000e+01,1.086827665567398071e-01,1.713891886174678802e-02,4.242975711822509766e+00
1.000000000000000000e+00,6.800000000000000000e+01,4.833101853728294373e-02,1.891564205288887024e-02,4.341307163238525391e+00
1.000000000000000000e+00,6.900000000000000000e+01,6.697378307580947876e-02,2.247042953968048096e-02,4.457098960876464844e+00
1.000000000000000000e+00,7.000000000000000000e+01,7.951684296131134033e-02,1.575110107660293579e-02,4.558176517486572266e+00
1.000000000000000000e+00,7.100000000000000000e+01,4.705245047807693481e-02,1.358867995440959930e-02,4.434609413146972656e+00
1.000000000000000000e+00,7.200000000000000000e+01,3.402005881071090698e-02,1.868361793458461761e-02,4.642588615417480469e+00
1.000000000000000000e+00,7.300000000000000000e+01,6.718646734952926636e-02,1.335090957581996918e-02,4.645487785339355469e+00
1.000000000000000000e+00,7.400000000000000000e+01,1.021685358136892319e-02,1.011225953698158264e-02,4.793468952178955078e+00
1.000000000000000000e+00,7.500000000000000000e+01,6.790941953659057617e-02,1.288364734500646591e-02,4.735466957092285156e+00
1.000000000000000000e+00,7.600000000000000000e+01,9.855888038873672485e-02,1.725548878312110901e-02,4.450722694396972656e+00
1.000000000000000000e+00,7.700000000000000000e+01,7.921804487705230713e-02,1.846610754728317261e-02,4.403790950775146484e+00
1.000000000000000000e+00,7.800000000000000000e+01,3.708985168486833572e-03,1.427473966032266617e-02,4.861270904541015625e+00
1.000000000000000000e+00,7.900000000000000000e+01,6.432637572288513184e-03,7.976080290973186493e-03,5.407380104064941406e+00
1.000000000000000000e+00,8.000000000000000000e+01,1.716805854812264442e-03,4.733307287096977234e-03,5.613251686096191406e+00
1.000000000000000000e+00,8.100000000000000000e+01,9.622750803828239441e-03,4.166861996054649353e-03,5.680501937866210938e+00
1.000000000000000000e+00,8.200000000000000000e+01,7.669695466756820679e-02,5.256822798401117325e-03,5.304973602294921875e+00
1.000000000000000000e+00,8.300000000000000000e+01,2.102063968777656555e-02,8.068004623055458069e-03,5.238191604614257812e+00
1.000000000000000000e+00,8.400000000000000000e+01,3.461644798517227173e-02,7.595340721309185028e-03,5.086318492889404297e+00
1.000000000000000000e+00,8.500000000000000000e+01,2.841334789991378784e-02,7.088746409863233566e-03,5.056014060974121094e+00
1.000000000000000000e+00,8.600000000000000000e+01,4.860192909836769104e-02,8.711503818631172180e-03,4.987888813018798828e+00
1.000000000000000000e+00,8.700000000000000000e+01,1.969588920474052429e-03,6.862230598926544189e-03,5.430196762084960938e+00
1.000000000000000000e+00,8.800000000000000000e+01,4.800572246313095093e-02,7.359096780419349670e-03,5.131855964660644531e+00
1.000000000000000000e+00,8.900000000000000000e+01,8.184860926121473312e-04,5.603795871138572693e-03,5.363408088684082031e+00
1.000000000000000000e+00,9.000000000000000000e+01,2.622788026928901672e-02,5.389762111008167267e-03,5.333539962768554688e+00
1.000000000000000000e+00,9.100000000000000000e+01,2.598823234438896179e-02,7.429383695125579834e-03,5.192813873291015625e+00
1.000000000000000000e+00,9.200000000000000000e+01,3.600191324949264526e-03,7.624311838299036026e-03,5.446772098541259766e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.758865967392921448e-02,5.144493654370307922e-03,5.371316909790039062e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.242661453783512115e-02,6.007544696331024170e-03,5.294383049011230469e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.396321167703717947e-04,5.691164638847112656e-03,5.628655433654785156e+00
2.000000000000000000e+00,3.000000000000000000e+00,7.002944499254226685e-02,8.603807538747787476e-03,5.143546581268310547e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.977076801471412182e-04,5.960230715572834015e-03,5.398662567138671875e+00
2.000000000000000000e+00,5.000000000000000000e+00,1.566855236887931824e-02,6.279112771153450012e-03,5.291627883911132812e+00
2.000000000000000000e+00,6.000000000000000000e+00,8.591163903474807739e-02,1.056682318449020386e-02,4.920608997344970703e+00
2.000000000000000000e+00,7.000000000000000000e+00,4.495174216572195292e-04,8.060620166361331940e-03,5.412667751312255859e+00
2.000000000000000000e+00,8.000000000000000000e+00,7.235218072310090065e-05,4.850727505981922150e-03,5.730582714080810547e+00
2.000000000000000000e+00,9.000000000000000000e+00,1.602088741492480040e-05,2.913657575845718384e-03,6.056931495666503906e+00
2.000000000000000000e+00,1.000000000000000000e+01,1.532587502151727676e-02,2.569688716903328896e-03,5.817212581634521484e+00
2.000000000000000000e+00,1.100000000000000000e+01,2.571413642726838589e-04,4.166521597653627396e-03,5.963925361633300781e+00
2.000000000000000000e+00,1.200000000000000000e+01,6.552299950271844864e-03,3.426034003496170044e-03,5.929039955139160156e+00
2.000000000000000000e+00,1.300000000000000000e+01,8.923118912207428366e-06,2.658602315932512283e-03,6.140539646148681641e+00
2.000000000000000000e+00,1.400000000000000000e+01,1.802551373839378357e-02,2.991033485159277916e-03,6.003187179565429688e+00
2.000000000000000000e+00,1.500000000000000000e+01,9.437494724988937378e-02,8.358744904398918152e-03,4.855038166046142578e+00
2.000000000000000000e+00,1.600000000000000000e+01,7.640972733497619629e-03,1.202090084552764893e-02,5.423069953918457031e+00
2.000000000000000000e+00,1.700000000000000000e+01,9.245899319648742676e-02,1.174928247928619385e-02,5.032493591308593750e+00
2.000000000000000000e+00,1.800000000000000000e+01,6.581600755453109741e-02,1.369784865528345108e-02,4.853343009948730469e+00
2.000000000000000000e+00,1.900000000000000000e+01,5.262598767876625061e-02,1.342664659023284912e-02,4.903150558471679688e+00
2.000000000000000000e+00,2.000000000000000000e+01,1.854327879846096039e-02,8.798982948064804077e-03,5.047310829162597656e+00
2.000000000000000000e+00,2.100000000000000000e+01,3.396638482809066772e-02,2.669254690408706665e-02,5.817674636840820312e+00
2.000000000000000000e+00,2.200000000000000000e+01,1.282636658288538456e-04,1.974804792553186417e-03,6.781422615051269531e+00
2.000000000000000000e+00,2.300000000000000000e+01,5.916193913435563445e-06,1.059154048562049866e-03,7.150993347167968750e+00
2.000000000000000000e+00,2.400000000000000000e+01,3.788355752476491034e-05,9.846434695646166801e-04,7.224382877349853516e+00
2.000000000000000000e+00,2.500000000000000000e+01,5.699407192878425121e-04,7.420422625727951527e-04,7.407814502716064453e+00
2.000000000000000000e+00,2.600000000000000000e+01,1.532472437247633934e-03,7.193597848527133465e-04,7.247309684753417969e+00
2.000000000000000000e+00,2.700000000000000000e+01,8.185820654034614563e-03,7.911263965070247650e-04,7.247582435607910156e+00
2.000000000000000000e+00,2.800000000000000000e+01,8.369861170649528503e-04,8.507596794515848160e-04,7.210912704467773438e+00
2.000000000000000000e+00,2.900000000000000000e+01,5.139214172959327698e-02,1.412785029970109463e-03,6.482707977294921875e+00
2.000000000000000000e+00,3.000000000000000000e+01,2.852902049198746681e-03,2.369690220803022385e-03,6.247541427612304688e+00
2.000000000000000000e+00,3.100000000000000000e+01,8.445373736321926117e-03,2.242854097858071327e-03,6.297992229461669922e+00
2.000000000000000000e+00,3.200000000000000000e+01,5.067678540945053101e-02,4.373352043330669403e-03,5.825934410095214844e+00
2.000000000000000000e+00,3.300000000000000000e+01,4.832351696677505970e-04,3.658853704109787941e-03,5.964105606079101562e+00
2.000000000000000000e+00,3.400000000000000000e+01,2.703587058931589127e-03,3.664246294647455215e-03,6.029672145843505859e+00
2.000000000000000000e+00,3.500000000000000000e+01,4.937541112303733826e-02,4.857258871197700500e-03,5.405014038085937500e+00
2.000000000000000000e+00,3.600000000000000000e+01,1.112903803586959839e-01,8.330472558736801147e-02,7.950591087341308594e+00
2.000000000000000000e+00,3.700000000000000000e+01,2.294196374714374542e-02,9.552721166983246803e-05,9.982163429260253906e+00
2.000000000000000000e+00,3.800000000000000000e+01,5.531660467386245728e-02,5.427515134215354919e-05,1.001962280273437500e+01
2.000000000000000000e+00,3.900000000000000000e+01,1.818561851978302002e-01,1.812978443922474980e-04,8.377027511596679688e+00
2.000000000000000000e+00,4.000000000000000000e+01,9.762378036975860596e-02,5.075832596048712730e-04,7.367541313171386719e+00
2.000000000000000000e+00,4.100000000000000000e+01,7.597468048334121704e-02,1.700763823464512825e-03,6.198837280273437500e+00
2.000000000000000000e+00,4.200000000000000000e+01,4.423636570572853088e-02,4.224011208862066269e-03,5.649353981018066406e+00
2.000000000000000000e+00,4.300000000000000000e+01,5.602135322988033295e-03,4.978742450475692749e-03,5.593920707702636719e+00
2.000000000000000000e+00,4.400000000000000000e+01,4.086086391907883808e-06,3.903024364262819290e-03,5.749145984649658203e+00
2.000000000000000000e+00,4.500000000000000000e+01,1.557271461933851242e-04,2.906343899667263031e-03,6.010344505310058594e+00
2.000000000000000000e+00,4.600000000000000000e+01,7.138921320438385010e-02,4.446644335985183716e-03,5.555219650268554688e+00
